epoch, batch, loss, loss_f, loss_e, f_mae, f_rmse, e_mae, e_rmse
    1,    65,         0.011001,        0.0075922,        0.0034091,         0.015282,         0.028926,         0.090705,         0.095429
    1,    66,         0.016898,        0.0005288,         0.016369,        0.0056846,         0.007634,          0.16937,          0.16989
    1,    67,          0.04779,         0.037081,         0.010709,         0.034957,         0.063927,          0.19796,          0.22793
    1,    68,          0.23374,          0.22495,        0.0087965,          0.11753,          0.15745,          0.19386,          0.20931
    1,    69,           8.1692,           8.0479,           0.1213,          0.36136,          0.94178,          0.29417,          0.46915
    1,    70,         0.082535,          0.07827,        0.0042647,         0.053747,         0.092876,          0.10291,          0.12588
    1,    71,         0.048427,         0.039231,        0.0091957,         0.039307,         0.065754,          0.11475,          0.12734
    1,    72,          0.22189,          0.21634,        0.0055543,         0.080147,          0.15441,          0.10592,          0.12414
    1,    73,          0.34945,          0.34468,        0.0047758,          0.12088,           0.1949,         0.066265,         0.097407
    1,    74,          0.17592,          0.16711,        0.0088074,         0.083156,          0.13571,          0.16147,          0.24738
    1,    75,         0.080052,         0.075745,        0.0043071,         0.035644,         0.091365,         0.083387,         0.097234
    1,    76,          0.42113,          0.40936,         0.011775,          0.16627,           0.2124,          0.17825,          0.20745
    1,    77,          0.24955,          0.24755,        0.0020014,          0.11684,          0.16517,          0.10053,          0.11881
    1,    78,          0.38397,         0.042983,          0.34099,         0.037899,         0.068826,           0.8535,           1.5399
    1,    79,          0.13461,          0.12298,          0.01163,         0.068348,          0.11642,          0.25752,          0.27499
    1,    80,          0.13329,         0.075255,         0.058036,          0.07042,          0.09107,          0.35863,          0.36866
    1,    81,          0.14922,         0.084796,         0.064427,         0.059744,          0.09667,          0.55599,          0.59044
    1,    82,          0.31433,          0.27806,          0.03627,          0.12127,          0.17505,          0.28629,          0.30718
    1,    83,         0.072875,         0.066298,         0.006577,         0.046043,         0.085478,          0.12549,          0.13481
    1,    84,         0.025832,         0.014351,         0.011481,         0.022243,         0.039769,          0.17201,           0.1813
    1,    85,         0.056183,       0.00034639,         0.055837,        0.0044706,        0.0061786,          0.30983,          0.31378
    1,    86,          0.24894,         0.047346,          0.20159,         0.051427,         0.072235,          0.84115,           1.1362
    1,    87,         0.095172,         0.086403,        0.0087688,         0.070538,         0.097582,          0.17671,          0.23347
    1,    88,         0.068512,        0.0091651,         0.059347,         0.016425,         0.031781,          0.48002,          0.51571
    1,    89,          0.20917,          0.17744,         0.031726,          0.10546,          0.13984,          0.25392,          0.28949
    1,    90,          0.24873,           0.1604,         0.088334,         0.065943,          0.13296,          0.54641,          0.58596
    1,    91,          0.12303,          0.11089,         0.012141,         0.071869,          0.11055,           0.2164,          0.26635
    1,    92,          0.11095,         0.099476,         0.011478,         0.067411,           0.1047,          0.19162,          0.24971
    1,    93,          0.06885,         0.047186,         0.021664,         0.045029,         0.072113,          0.23474,          0.24451
    1,    94,          0.24698,          0.17861,         0.068365,         0.092892,           0.1403,          0.42313,          0.46103
    1,    95,          0.14343,          0.11712,         0.026306,         0.087251,          0.11361,          0.26042,          0.27965
    1,    96,          0.14297,          0.13738,        0.0055908,         0.085892,          0.12304,          0.14154,          0.19858
    1,    97,         0.044826,         0.041082,         0.003744,         0.046317,         0.067287,         0.084332,          0.10271
    1,    98,          0.10402,         0.068894,         0.035122,         0.046778,         0.087136,           0.3746,          0.40011
    1,    99,          0.07001,         0.029372,         0.040637,         0.038248,         0.056895,          0.52702,          0.53537
    1,   100,          0.11444,          0.09746,         0.016977,         0.077105,          0.10364,          0.28376,           0.3202
    1,   101,          0.13384,          0.13215,        0.0016931,         0.081349,          0.12068,         0.070261,         0.078345
    1,   102,         0.083946,         0.067506,          0.01644,         0.057795,         0.086254,          0.28554,          0.31048
    1,   103,          0.10819,         0.046835,         0.061356,          0.05182,         0.071844,            0.476,          0.51877
    1,   104,         0.035287,         0.023199,         0.012088,         0.034733,         0.050564,          0.19419,          0.20126
    1,   105,         0.089233,         0.070891,         0.018342,         0.077333,         0.088389,            0.162,          0.19031
    1,   106,         0.061005,         0.039807,         0.021198,         0.043777,         0.066235,           0.2428,          0.27014
    1,   107,         0.080174,         0.056334,         0.023841,         0.056994,         0.078794,          0.26559,          0.30572
    1,   108,          0.09518,         0.083292,         0.011888,          0.06223,          0.09581,          0.23998,          0.25106
    1,   109,          0.10266,         0.057203,         0.045455,          0.05263,         0.079399,          0.22167,          0.30047
    1,   110,           122.89,         0.059948,           122.83,         0.046901,         0.081282,           7.4405,           14.718
    1,   111,          0.51075,         0.016548,           0.4942,         0.026956,         0.042705,           1.3682,           1.6227
    1,   112,           2.0765,         0.037034,           2.0394,         0.043338,         0.063886,           3.3068,           3.4152
    1,   113,           3.2242,        0.0093108,           3.2149,          0.01863,         0.032033,            2.911,           3.0152
    1,   114,            3.399,          0.11737,           3.2816,          0.05415,          0.11373,           3.5446,           3.7059
    1,   115,           2.7085,          0.23767,           2.4708,         0.090174,          0.16184,           2.5501,           2.6507
    1,   116,           1.8267,          0.30708,           1.5196,          0.10186,          0.18396,           2.3884,           2.4901
    1,   117,           0.7592,          0.17071,          0.58849,          0.10209,          0.13716,           1.6237,           1.6605
    1,   118,          0.57776,          0.22466,           0.3531,         0.085855,          0.15735,           1.1492,           1.3171
    1,   119,          0.25908,          0.22321,         0.035863,         0.097856,          0.15684,          0.41485,          0.46574
    1,   120,          0.29306,          0.27286,         0.020197,          0.10815,          0.17341,          0.24623,          0.25776
    1,   121,          0.23181,          0.16383,         0.067979,         0.088133,          0.13437,          0.43231,          0.46468
    1,   122,           0.8562,         0.031111,          0.82509,          0.03553,         0.058555,           1.3831,            1.465
    1,   123,          0.42299,          0.12601,          0.29697,         0.080503,          0.11785,           1.2996,            1.381
    1,   124,          0.25223,         0.014309,          0.23792,         0.018645,         0.039711,          0.62744,          0.64771
    1,   125,          0.80308,          0.32845,          0.47463,          0.13034,          0.19026,           1.1041,           1.2045
    1,   126,          0.73643,          0.17477,          0.56166,         0.051754,          0.13878,           1.2978,           1.3727
    1,   127,          0.29195,         0.044506,          0.24744,         0.046262,         0.070035,           0.9451,           1.0249
    1,   128,          0.32135,         0.045374,          0.27597,          0.05178,         0.070715,           1.2076,           1.2403
    1,   129,          0.88294,          0.30705,          0.57589,          0.11552,          0.18395,          0.88951,           1.1431
    1,   130,          0.24802,          0.13864,          0.10938,         0.090701,          0.12361,          0.53295,          0.76098
    1,   131,          0.20868,          0.19559,         0.013092,         0.077778,          0.14682,          0.19129,          0.24227
    1,   132,          0.27464,          0.25945,         0.015191,          0.12967,           0.1691,           0.1375,          0.16467
    1,   133,          0.30391,          0.18376,          0.12016,         0.092629,          0.14231,          0.68543,          0.86761
    1,   134,          0.36189,          0.31949,         0.042403,           0.1296,          0.18764,          0.43402,          0.54689
    1,   135,           0.2929,          0.10036,          0.19254,         0.056051,          0.10517,           1.0087,           1.0665
    1,   136,          0.43754,          0.26914,           0.1684,          0.13298,          0.17223,          0.93689,           1.0147
    1,   137,          0.26006,         0.074326,          0.18573,         0.054246,         0.090506,          0.62361,           0.6266
    1,   138,            2.516,           2.4384,         0.077539,          0.29672,          0.51839,          0.28852,          0.39076
    1,   139,          0.27013,          0.15069,          0.11945,         0.082568,          0.12887,          0.65812,          0.78859
    1,   140,          0.29081,          0.12263,          0.16818,         0.059947,          0.11625,          0.67769,          0.78861
    1,   141,            0.394,          0.27617,          0.11783,          0.11383,          0.17446,          0.67591,          0.74364
    1,   142,          0.22604,          0.15907,         0.066972,         0.089915,           0.1324,          0.57222,          0.67826
    1,   143,          0.26895,          0.20639,          0.06256,          0.10284,          0.15082,          0.38526,          0.51612
    1,   144,          0.38993,          0.28632,          0.10361,          0.11725,          0.17764,          0.51093,          0.54893
    1,   145,         0.056162,        0.0032804,         0.052882,         0.010469,         0.019014,          0.45696,          0.48278
    1,   146,          0.22725,          0.14477,         0.082481,         0.076714,          0.12631,          0.51421,          0.70899
    1,   147,          0.17096,          0.16193,        0.0090315,         0.097254,          0.13359,          0.14409,          0.16247
    1,   148,          0.14571,          0.12283,         0.022885,         0.067883,          0.11635,          0.24216,          0.37394
    1,   149,          0.27799,          0.25841,          0.01958,          0.11329,          0.16876,          0.21895,          0.35659
    1,   150,          0.39569,           0.2905,          0.10519,           0.1105,          0.17893,          0.35845,          0.43068
    1,   151,         0.090755,         0.031413,         0.059342,         0.038806,         0.058838,          0.32479,          0.39172
    1,   152,          0.18716,          0.12593,          0.06123,         0.079867,          0.11781,          0.55342,           0.6571
    1,   153,          0.18658,          0.12845,         0.058131,         0.088916,          0.11898,          0.37473,          0.54294
    1,   154,         0.029467,         0.026564,        0.0029035,         0.035859,         0.054106,         0.084804,          0.12814
    1,   155,          0.56658,         0.045063,          0.52152,         0.046706,         0.070472,           1.0575,           1.9179
    1,   156,         0.035514,         0.033135,        0.0023791,          0.03432,         0.060429,         0.085124,          0.10259
    1,   157,         0.060652,         0.026507,         0.034145,         0.025878,         0.054049,          0.26693,           0.2928
    1,   158,          0.17671,          0.14925,         0.027463,         0.080294,          0.12825,          0.31583,          0.42302
    1,   159,          0.16373,         0.019021,          0.14471,         0.023891,         0.045785,          0.35757,          0.52769
    1,   160,         0.022779,         0.013812,        0.0089666,         0.022598,         0.039016,          0.12745,          0.14077
    1,   161,         0.098082,         0.055441,         0.042642,         0.048944,         0.078166,          0.36946,          0.54842
    1,   162,         0.079559,         0.067534,         0.012025,         0.067002,         0.086272,          0.17285,          0.23889
    1,   163,          0.10389,         0.075766,          0.02812,          0.06488,         0.091378,          0.29178,          0.30806
    1,   164,         0.079291,         0.032171,         0.047121,         0.030504,         0.059544,          0.45221,          0.51364
    1,   165,          0.12212,         0.035501,         0.086618,         0.029887,          0.06255,          0.59885,          0.65645
    1,   166,          0.10403,         0.075961,         0.028068,         0.054089,         0.091496,          0.33041,          0.40612
    1,   167,         0.070187,         0.029554,         0.040633,         0.035586,         0.057071,          0.25427,          0.26767
    1,   168,          0.14717,         0.077646,         0.069523,          0.05537,         0.092505,          0.57456,          0.64084
    1,   169,          0.27347,          0.21773,         0.055742,         0.080802,          0.15491,          0.46948,          0.56923
    1,   170,         0.042891,         0.015025,         0.027866,         0.022946,         0.040692,          0.24853,          0.25152
    1,   171,         0.059097,         0.039178,         0.019919,         0.043425,          0.06571,          0.26534,          0.28579
    1,   172,          0.23925,          0.12276,          0.11649,         0.065493,          0.11631,          0.64784,          0.85548
    1,   173,          0.12942,         0.084279,         0.045137,         0.057594,         0.096375,          0.37279,          0.54407
    1,   174,          0.13077,          0.12195,        0.0088156,         0.081272,          0.11593,           0.1487,          0.18912
    1,   175,          0.30299,           0.1743,          0.12869,         0.091388,           0.1386,          0.59622,          0.94534
    1,   176,          0.11319,          0.10995,        0.0032432,         0.078619,          0.11008,          0.10643,          0.10841
    1,   177,          0.16813,          0.15183,         0.016306,         0.094242,          0.12935,          0.19941,          0.32744
    1,   178,         0.038564,         0.031176,        0.0073879,         0.037416,         0.058616,          0.18363,          0.18693
    1,   179,          0.12173,          0.11358,         0.008153,         0.083913,          0.11188,          0.13073,          0.14126
    1,   180,         0.071168,         0.068799,        0.0023685,          0.06902,         0.087076,          0.10696,           0.1145
    1,   181,         0.053145,          0.03576,         0.017386,         0.036624,         0.062777,          0.28356,          0.33391
    1,   182,         0.032303,         0.016566,         0.015737,         0.024913,         0.042728,          0.13482,          0.17084
    1,   183,         0.033901,         0.025008,        0.0088928,          0.02529,         0.052499,          0.13266,          0.17525
    1,   184,         0.076767,         0.074596,        0.0021711,         0.071505,          0.09067,         0.063699,         0.065017
    1,   185,          0.12524,         0.062726,         0.062513,          0.05347,         0.083143,          0.32181,          0.37229
    1,   186,          0.16207,         0.093061,         0.069006,         0.060651,          0.10127,          0.27431,          0.37905
    1,   187,         0.038512,          0.01045,         0.028062,         0.019599,         0.033937,          0.24826,          0.26073
    1,   188,         0.093222,         0.083902,        0.0093198,          0.06339,          0.09616,          0.22638,          0.24316
    1,   189,         0.053603,         0.035234,         0.018369,         0.052672,         0.062314,          0.17078,          0.17997
    1,   190,         0.097875,         0.078355,         0.019519,           0.0496,         0.092927,          0.27955,          0.29979
    1,   191,          0.18489,          0.17885,        0.0060417,         0.089769,          0.14039,           0.1214,          0.13655
    1,   192,         0.047368,         0.037115,         0.010253,         0.040091,         0.063956,          0.12073,          0.13472
    1,   193,         0.038091,          0.03365,        0.0044404,         0.033891,         0.060898,           0.1076,          0.13258
    1,   194,         0.056366,         0.045853,         0.010513,         0.051514,         0.071087,          0.21994,          0.26955
    1,   195,          0.15227,          0.13699,         0.015275,         0.053718,          0.12287,          0.14145,          0.18282
    1,   196,         0.096005,         0.094352,        0.0016533,         0.072232,          0.10197,         0.086939,          0.10799
    1,   197,         0.026158,         0.024274,        0.0018832,         0.028655,         0.051723,         0.059695,         0.072278
    1,   198,          0.18405,         0.048709,          0.13534,         0.039673,         0.073267,          0.30915,           0.4981
    1,   199,           0.1086,         0.079447,         0.029152,          0.06795,         0.093572,          0.17314,          0.24203
    1,   200,         0.067747,         0.066704,        0.0010436,         0.060023,          0.08574,         0.061924,         0.077647
    1,   201,         0.065067,          0.05026,         0.014807,         0.055139,         0.074425,          0.16856,          0.20886
    1,   202,         0.010286,        0.0083466,        0.0019398,         0.011615,         0.030329,         0.083391,           0.0957
    1,   203,          0.44749,           0.3125,          0.13499,           0.1223,          0.18558,          0.34352,          0.49283
    1,   204,         0.042211,         0.037793,        0.0044178,         0.037777,         0.064538,          0.11462,          0.13934
    1,   205,         0.035242,          0.03006,        0.0051817,         0.043153,         0.057557,          0.14506,          0.19116
    1,   206,         0.038681,          0.03351,        0.0051706,         0.033438,         0.060771,          0.15287,          0.19097
    1,   207,         0.051303,         0.044431,        0.0068717,         0.045331,         0.069976,          0.10202,          0.11437
    1,   208,          0.13413,          0.11799,         0.016141,         0.079937,          0.11403,          0.20104,          0.22275
    1,   209,         0.053962,         0.042683,         0.011279,         0.045061,         0.068586,          0.12616,          0.14135
    1,   210,          0.08358,          0.08143,        0.0021502,         0.073191,         0.094732,         0.084628,          0.10317
    1,   211,          0.14972,          0.13255,         0.017172,         0.071778,          0.12086,          0.26063,          0.27794
    1,   212,         0.054745,         0.051342,        0.0034032,         0.056331,         0.075222,          0.10725,           0.1258
    1,   213,         0.091158,         0.086279,        0.0048793,         0.068423,         0.097512,         0.096079,          0.10759
    1,   214,           53.986,         0.045973,            53.94,         0.040401,          0.07118,           5.0577,           9.7556
    1,   215,          0.14161,         0.068161,         0.073446,         0.055056,         0.086671,          0.39205,          0.43452
    1,   216,          0.25079,         0.017248,          0.23354,         0.027944,         0.043599,          0.87805,          0.88636
    1,   217,           0.3271,          0.07316,          0.25394,         0.057021,         0.089793,          0.93191,           1.0276
    1,   218,          0.52188,         0.042864,          0.47902,         0.050671,         0.068731,           1.3157,           1.3488
    1,   219,          0.54647,         0.021644,          0.52482,         0.025323,          0.04884,           1.1254,           1.3592
    1,   220,          0.67523,         0.015425,          0.65981,         0.019477,          0.04123,           1.0727,           1.0786
    1,   221,          0.63998,         0.044481,           0.5955,         0.030598,         0.070016,           1.4826,           1.5483
    1,   222,          0.51327,        0.0096507,          0.50362,         0.020083,         0.032613,           1.6209,           1.6704
    1,   223,          0.41938,          0.16403,          0.25535,         0.053543,          0.13445,           1.0241,           1.1709
    1,   224,          0.23184,           0.0826,          0.14924,         0.066882,          0.09541,          0.79178,          0.81483
    1,   225,           81.972,          0.16094,           81.811,         0.084099,          0.13318,           6.5709,           12.024
    1,   226,          0.24636,         0.041531,          0.20483,         0.036133,         0.067654,          0.70796,           0.7521
    1,   227,          0.35362,         0.028722,           0.3249,         0.023168,         0.056262,           1.1382,            1.301
    1,   228,          0.49824,          0.21622,          0.28202,           0.1157,          0.15437,          0.96045,           1.0153
    1,   229,          0.33899,         0.054921,          0.28407,         0.059182,         0.077799,          0.97894,          0.99095
    1,   230,          0.34963,          0.18041,          0.16922,         0.095074,          0.14101,           0.8447,           1.0319
    1,   231,          0.47899,       0.00045858,          0.47853,        0.0059018,        0.0071091,           1.8372,           1.8372
    2,     1,          0.29671,         0.044984,          0.25172,         0.044105,          0.07041,          0.64869,          0.66624
    2,     2,          0.26933,         0.083022,          0.18631,         0.068823,         0.095654,          0.89833,          0.90731
    2,     3,          0.18634,         0.098692,         0.087648,         0.066623,          0.10429,          0.54011,          0.78626
    2,     4,          0.40424,          0.12062,          0.28362,         0.085072,           0.1153,           1.0577,           1.3603
    2,     5,          0.17236,         0.037541,          0.13482,         0.028602,         0.064322,          0.95039,          0.97516
    2,     6,          0.12864,        0.0058588,          0.12278,         0.015633,          0.02541,          0.77943,          0.80854
    2,     7,         0.092479,         0.050704,         0.041775,         0.037776,         0.074753,            0.453,          0.52379
    2,     8,           0.0671,         0.030587,         0.036513,         0.028531,          0.05806,          0.40139,          0.47287
    2,     9,         0.027718,         0.019634,        0.0080839,         0.026479,         0.046517,          0.17899,          0.23042
    2,    10,         0.030338,         0.019704,         0.010634,         0.029392,         0.046599,          0.21242,          0.22685
    2,    11,         0.066802,         0.054911,         0.011891,         0.045314,         0.077792,          0.18904,          0.28348
    2,    12,          0.35143,          0.15074,          0.20069,           0.0996,          0.12889,          0.79521,          0.87054
    2,    13,         0.011069,       0.00096995,         0.010099,        0.0076527,         0.010339,          0.18753,          0.25684
    2,    14,         0.088489,         0.049371,         0.039118,          0.04638,         0.073764,          0.32035,          0.42306
    2,    15,           0.1759,         0.095817,         0.080083,         0.069141,          0.10276,          0.55448,           0.5908
    2,    16,          0.18037,          0.12591,         0.054456,         0.071571,           0.1178,          0.38681,          0.51242
    2,    17,          0.30877,         0.035842,          0.27293,          0.03776,          0.06285,          0.67361,          0.78592
    2,    18,          0.11053,         0.057348,         0.053185,         0.052964,           0.0795,          0.34919,          0.41259
    2,    19,         0.094294,         0.047558,         0.046736,         0.054095,         0.072397,          0.46149,          0.57414
    2,    20,          0.24094,          0.17161,         0.069325,          0.10371,          0.13753,          0.39423,          0.56835
    2,    21,          0.12223,         0.095823,         0.026402,         0.059883,          0.10276,          0.17976,          0.21577
    2,    22,          0.08225,         0.057471,         0.024778,         0.057357,         0.079585,          0.34564,          0.40586
    2,    23,         0.030912,         0.017441,         0.013471,         0.027895,         0.043842,          0.21595,          0.26008
    2,    24,         0.028434,       0.00035852,         0.028076,        0.0040554,        0.0062858,          0.34331,          0.38699
    2,    25,         0.043228,         0.023786,         0.019442,         0.026861,         0.051199,          0.27304,          0.30319
    2,    26,         0.046834,         0.027777,         0.019056,         0.030712,         0.055329,          0.18508,          0.20177
    2,    27,         0.049581,        0.0028466,         0.046734,        0.0077207,         0.017712,          0.51093,          0.53496
    2,    28,         0.043436,       0.00019513,         0.043241,         0.003381,        0.0046374,           0.4437,          0.47946
    2,    29,         0.079219,         0.061163,         0.018056,          0.04369,         0.082101,          0.18827,           0.1973
    2,    30,         0.058092,          0.02704,         0.031052,         0.027577,         0.054589,          0.41776,          0.46362
    2,    31,         0.080756,         0.060535,         0.020221,          0.04539,         0.081679,          0.22147,          0.28809
    2,    32,         0.045248,         0.032889,         0.012359,         0.032403,         0.060205,          0.13037,          0.15138
    2,    33,         0.024221,        0.0064982,         0.017723,         0.019482,         0.026761,          0.16104,          0.17775
    2,    34,          0.13641,         0.089606,         0.046803,         0.076023,         0.099375,          0.34451,           0.5744
    2,    35,         0.072005,         0.057477,         0.014528,         0.048496,         0.079589,          0.21087,           0.3199
    2,    36,         0.084598,         0.081636,        0.0029613,         0.059378,         0.094852,         0.072153,         0.096424
    2,    37,         0.057159,         0.030901,         0.026257,         0.031477,         0.058357,           0.1916,          0.22911
    2,    38,         0.055273,          0.04703,        0.0082426,         0.053678,         0.071994,          0.15028,          0.22771
    2,    39,         0.028343,         0.027081,        0.0012622,         0.029082,         0.054631,          0.05297,         0.057977
    2,    40,         0.047209,         0.043281,        0.0039277,         0.045018,         0.069065,          0.10562,          0.15335
    2,    41,         0.055433,         0.051168,        0.0042648,         0.041524,         0.075094,          0.15056,          0.16473
    2,    42,          0.12539,         0.096558,         0.028829,         0.072737,          0.10316,          0.28473,          0.44888
    2,    43,        0.0010127,       0.00027377,        0.0007389,        0.0033834,        0.0054929,         0.047495,         0.054513
    2,    44,         0.079741,         0.073253,        0.0064875,         0.065512,          0.08985,          0.16259,          0.21366
    2,    45,          0.25295,          0.11701,          0.13594,         0.077444,          0.11356,          0.65284,          0.84644
    2,    46,          0.11241,          0.09801,         0.014401,         0.065757,          0.10393,          0.23743,          0.30531
    2,    47,         0.037636,         0.034392,        0.0032445,         0.038403,         0.061565,          0.12009,          0.12506
    2,    48,          0.14655,          0.11359,         0.032967,          0.06977,          0.11188,          0.21247,          0.27107
    2,    49,         0.025199,         0.016793,        0.0084061,         0.023943,          0.04302,          0.16523,          0.18617
    2,    50,         0.053951,         0.044858,        0.0090929,         0.049211,         0.070312,          0.16178,           0.1842
    2,    51,          0.21482,         0.072487,          0.14233,         0.054745,         0.089379,           0.3409,          0.50105
    2,    52,         0.029709,         0.010104,         0.019605,         0.015326,         0.033369,          0.16622,          0.18593
    2,    53,            1.018,          0.99828,         0.019729,          0.12274,          0.33169,          0.28296,          0.34287
    2,    54,          0.10075,         0.090927,        0.0098272,         0.062547,           0.1001,          0.15236,          0.22217
    2,    55,         0.097495,         0.081827,         0.015668,         0.059603,         0.094963,          0.23028,          0.26355
    2,    56,         0.083653,         0.051561,         0.032092,          0.04894,         0.075382,          0.22072,          0.23788
    2,    57,           0.1235,         0.098712,         0.024789,         0.068004,           0.1043,          0.23527,          0.23712
